aphiaid,animal_origin,stock,length,length_type,weight,life_stage,age,sex,animal_reference_id,animal_project_reference,datacenter_reference
158075,H,Central Valley Late-Fall,0.153,FORK,0.044,UNKNOWN,5.33,UNKNOWN,MACFL-15324,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.041,UNKNOWN,5.33,UNKNOWN,MACFL-15325,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0361,UNKNOWN,5.33,UNKNOWN,MACFL-15326,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0323,UNKNOWN,5.33,UNKNOWN,MACFL-15327,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.0591,UNKNOWN,5.33,UNKNOWN,MACFL-15328,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0351,UNKNOWN,5.33,UNKNOWN,MACFL-15329,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0359,UNKNOWN,5.33,UNKNOWN,MACFL-15330,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0424,UNKNOWN,5.33,UNKNOWN,MACFL-15331,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0326,UNKNOWN,5.33,UNKNOWN,MACFL-15332,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0476,UNKNOWN,5.33,UNKNOWN,MACFL-15333,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0375,UNKNOWN,5.33,UNKNOWN,MACFL-15334,MACFL,nep
158075,H,Central Valley Late-Fall,0.167,FORK,0.0531,UNKNOWN,5.33,UNKNOWN,MACFL-15335,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0413,UNKNOWN,5.33,UNKNOWN,MACFL-15336,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.0299,UNKNOWN,5.33,UNKNOWN,MACFL-15337,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0395,UNKNOWN,5.33,UNKNOWN,MACFL-15338,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0375,UNKNOWN,5.33,UNKNOWN,MACFL-15339,MACFL,nep
158075,H,Central Valley Late-Fall,0.172,FORK,0.0601,UNKNOWN,5.33,UNKNOWN,MACFL-15340,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0334,UNKNOWN,5.33,UNKNOWN,MACFL-15341,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0302,UNKNOWN,5.33,UNKNOWN,MACFL-15342,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.039,UNKNOWN,5.33,UNKNOWN,MACFL-15343,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.031,UNKNOWN,5.33,UNKNOWN,MACFL-15344,MACFL,nep
158075,H,Central Valley Late-Fall,0.159,FORK,0.0469,UNKNOWN,5.33,UNKNOWN,MACFL-15345,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0363,UNKNOWN,5.33,UNKNOWN,MACFL-15346,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0349,UNKNOWN,5.33,UNKNOWN,MACFL-15347,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.032,UNKNOWN,5.33,UNKNOWN,MACFL-15348,MACFL,nep
158075,H,Central Valley Late-Fall,0.163,FORK,0.0502,UNKNOWN,5.33,UNKNOWN,MACFL-15349,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0345,UNKNOWN,5.33,UNKNOWN,MACFL-15350,MACFL,nep
158075,H,Central Valley Late-Fall,0.166,FORK,0.054,UNKNOWN,5.33,UNKNOWN,MACFL-15351,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0424,UNKNOWN,5.33,UNKNOWN,MACFL-15352,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.0314,UNKNOWN,5.33,UNKNOWN,MACFL-15353,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0326,UNKNOWN,5.33,UNKNOWN,MACFL-15354,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0305,UNKNOWN,5.33,UNKNOWN,MACFL-15355,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.0593,UNKNOWN,5.33,UNKNOWN,MACFL-15356,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0348,UNKNOWN,5.33,UNKNOWN,MACFL-15357,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0361,UNKNOWN,5.33,UNKNOWN,MACFL-15358,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0294,UNKNOWN,5.33,UNKNOWN,MACFL-15359,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0298,UNKNOWN,5.33,UNKNOWN,MACFL-15360,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0318,UNKNOWN,5.33,UNKNOWN,MACFL-15361,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0305,UNKNOWN,5.33,UNKNOWN,MACFL-15362,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0338,UNKNOWN,5.33,UNKNOWN,MACFL-15363,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0335,UNKNOWN,5.33,UNKNOWN,MACFL-15364,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0385,UNKNOWN,5.33,UNKNOWN,MACFL-15365,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0321,UNKNOWN,5.33,UNKNOWN,MACFL-15366,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0405,UNKNOWN,5.33,UNKNOWN,MACFL-15367,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0317,UNKNOWN,5.33,UNKNOWN,MACFL-15368,MACFL,nep
158075,H,Central Valley Late-Fall,0.168,FORK,0.0576,UNKNOWN,5.33,UNKNOWN,MACFL-15369,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0343,UNKNOWN,5.33,UNKNOWN,MACFL-15370,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0387,UNKNOWN,5.33,UNKNOWN,MACFL-15371,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0353,UNKNOWN,5.33,UNKNOWN,MACFL-15372,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0393,UNKNOWN,5.33,UNKNOWN,MACFL-15373,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.034,UNKNOWN,5.33,UNKNOWN,MACFL-15374,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.041,UNKNOWN,5.33,UNKNOWN,MACFL-15375,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0461,UNKNOWN,5.33,UNKNOWN,MACFL-15376,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0389,UNKNOWN,5.33,UNKNOWN,MACFL-15377,MACFL,nep
158075,H,Central Valley Late-Fall,0.161,FORK,0.05,UNKNOWN,5.33,UNKNOWN,MACFL-15378,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.03,UNKNOWN,5.33,UNKNOWN,MACFL-15379,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0315,UNKNOWN,5.33,UNKNOWN,MACFL-15380,MACFL,nep
158075,H,Central Valley Late-Fall,0.175,FORK,0.0615,UNKNOWN,5.33,UNKNOWN,MACFL-15381,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0417,UNKNOWN,5.33,UNKNOWN,MACFL-15382,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0546,UNKNOWN,5.33,UNKNOWN,MACFL-15383,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0283,UNKNOWN,5.33,UNKNOWN,MACFL-15384,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0375,UNKNOWN,5.33,UNKNOWN,MACFL-15385,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.0468,UNKNOWN,5.33,UNKNOWN,MACFL-15386,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0312,UNKNOWN,5.33,UNKNOWN,MACFL-15387,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0344,UNKNOWN,5.33,UNKNOWN,MACFL-15388,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0416,UNKNOWN,5.33,UNKNOWN,MACFL-15389,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0393,UNKNOWN,5.33,UNKNOWN,MACFL-15390,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0385,UNKNOWN,5.33,UNKNOWN,MACFL-15391,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0325,UNKNOWN,5.33,UNKNOWN,MACFL-15392,MACFL,nep
158075,H,Central Valley Late-Fall,0.175,FORK,0.0588,UNKNOWN,5.33,UNKNOWN,MACFL-15393,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0336,UNKNOWN,5.33,UNKNOWN,MACFL-15394,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0365,UNKNOWN,5.33,UNKNOWN,MACFL-15395,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0303,UNKNOWN,5.33,UNKNOWN,MACFL-15396,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0423,UNKNOWN,5.33,UNKNOWN,MACFL-15397,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0348,UNKNOWN,5.33,UNKNOWN,MACFL-15398,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0351,UNKNOWN,5.33,UNKNOWN,MACFL-15399,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0304,UNKNOWN,5.33,UNKNOWN,MACFL-15400,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0458,UNKNOWN,5.33,UNKNOWN,MACFL-15401,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0459,UNKNOWN,5.33,UNKNOWN,MACFL-15402,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0347,UNKNOWN,5.33,UNKNOWN,MACFL-15403,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0374,UNKNOWN,5.33,UNKNOWN,MACFL-15404,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0475,UNKNOWN,5.33,UNKNOWN,MACFL-15405,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0385,UNKNOWN,5.33,UNKNOWN,MACFL-15406,MACFL,nep
158075,H,Central Valley Late-Fall,0.159,FORK,0.0465,UNKNOWN,5.33,UNKNOWN,MACFL-15407,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0364,UNKNOWN,5.33,UNKNOWN,MACFL-15408,MACFL,nep
158075,H,Central Valley Late-Fall,0.169,FORK,0.062,UNKNOWN,5.33,UNKNOWN,MACFL-15409,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0357,UNKNOWN,5.33,UNKNOWN,MACFL-15410,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.034,UNKNOWN,5.33,UNKNOWN,MACFL-15411,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0392,UNKNOWN,5.33,UNKNOWN,MACFL-15412,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0387,UNKNOWN,5.33,UNKNOWN,MACFL-15413,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0388,UNKNOWN,5.33,UNKNOWN,MACFL-15414,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0384,UNKNOWN,5.33,UNKNOWN,MACFL-15415,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0368,UNKNOWN,5.33,UNKNOWN,MACFL-15416,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0352,UNKNOWN,5.33,UNKNOWN,MACFL-15417,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0366,UNKNOWN,5.33,UNKNOWN,MACFL-15418,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0411,UNKNOWN,5.33,UNKNOWN,MACFL-15419,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.043,UNKNOWN,5.33,UNKNOWN,MACFL-15420,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0373,UNKNOWN,5.33,UNKNOWN,MACFL-15421,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0328,UNKNOWN,5.33,UNKNOWN,MACFL-15422,MACFL,nep
158075,H,Central Valley Late-Fall,0.163,FORK,0.0524,UNKNOWN,5.33,UNKNOWN,MACFL-15423,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0383,UNKNOWN,5.33,UNKNOWN,MACFL-15424,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0464,UNKNOWN,5.33,UNKNOWN,MACFL-15425,MACFL,nep
158075,H,Central Valley Late-Fall,0.137,FORK,0.0318,UNKNOWN,5.33,UNKNOWN,MACFL-15426,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0465,UNKNOWN,5.33,UNKNOWN,MACFL-15427,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0362,UNKNOWN,5.33,UNKNOWN,MACFL-15428,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0321,UNKNOWN,5.33,UNKNOWN,MACFL-15429,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0451,UNKNOWN,5.33,UNKNOWN,MACFL-15430,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0417,UNKNOWN,5.33,UNKNOWN,MACFL-15431,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0318,UNKNOWN,5.33,UNKNOWN,MACFL-15432,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0381,UNKNOWN,5.33,UNKNOWN,MACFL-15433,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0323,UNKNOWN,5.33,UNKNOWN,MACFL-15434,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0332,UNKNOWN,5.33,UNKNOWN,MACFL-15435,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0389,UNKNOWN,5.33,UNKNOWN,MACFL-15436,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0345,UNKNOWN,5.33,UNKNOWN,MACFL-15437,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.0509,UNKNOWN,5.33,UNKNOWN,MACFL-15438,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0383,UNKNOWN,5.33,UNKNOWN,MACFL-15439,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0302,UNKNOWN,5.33,UNKNOWN,MACFL-15440,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0431,UNKNOWN,5.33,UNKNOWN,MACFL-15441,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.036,UNKNOWN,5.33,UNKNOWN,MACFL-15442,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0317,UNKNOWN,5.33,UNKNOWN,MACFL-15443,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0378,UNKNOWN,5.33,UNKNOWN,MACFL-15444,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0309,UNKNOWN,5.33,UNKNOWN,MACFL-15445,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0373,UNKNOWN,5.33,UNKNOWN,MACFL-15446,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0455,UNKNOWN,5.33,UNKNOWN,MACFL-15447,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0277,UNKNOWN,5.33,UNKNOWN,MACFL-15448,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0281,UNKNOWN,5.33,UNKNOWN,MACFL-15449,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0375,UNKNOWN,5.33,UNKNOWN,MACFL-15450,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.035,UNKNOWN,5.33,UNKNOWN,MACFL-15451,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0297,UNKNOWN,5.33,UNKNOWN,MACFL-15452,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0471,UNKNOWN,5.33,UNKNOWN,MACFL-15453,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.035,UNKNOWN,5.33,UNKNOWN,MACFL-15454,MACFL,nep
158075,H,Central Valley Late-Fall,0.163,FORK,0.0426,UNKNOWN,5.33,UNKNOWN,MACFL-15455,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0278,UNKNOWN,5.33,UNKNOWN,MACFL-15456,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0354,UNKNOWN,5.33,UNKNOWN,MACFL-15457,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0347,UNKNOWN,5.33,UNKNOWN,MACFL-15458,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0313,UNKNOWN,5.33,UNKNOWN,MACFL-15459,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0307,UNKNOWN,5.33,UNKNOWN,MACFL-15460,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0383,UNKNOWN,5.33,UNKNOWN,MACFL-15461,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.0301,UNKNOWN,5.33,UNKNOWN,MACFL-15462,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0341,UNKNOWN,5.33,UNKNOWN,MACFL-15463,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0433,UNKNOWN,5.33,UNKNOWN,MACFL-15464,MACFL,nep
158075,H,Central Valley Late-Fall,0.169,FORK,0.0534,UNKNOWN,5.33,UNKNOWN,MACFL-15465,MACFL,nep
158075,H,Central Valley Late-Fall,0.172,FORK,0.0534,UNKNOWN,5.33,UNKNOWN,MACFL-15466,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.031,UNKNOWN,5.33,UNKNOWN,MACFL-15467,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0385,UNKNOWN,5.33,UNKNOWN,MACFL-15468,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0343,UNKNOWN,5.33,UNKNOWN,MACFL-15469,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0338,UNKNOWN,5.33,UNKNOWN,MACFL-15470,MACFL,nep
158075,H,Central Valley Late-Fall,0.172,FORK,0.0566,UNKNOWN,5.33,UNKNOWN,MACFL-15471,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0425,UNKNOWN,5.33,UNKNOWN,MACFL-15472,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0345,UNKNOWN,5.33,UNKNOWN,MACFL-15473,MACFL,nep
158075,H,Central Valley Late-Fall,0.138,FORK,0.0294,UNKNOWN,5.33,UNKNOWN,MACFL-15474,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0313,UNKNOWN,5.33,UNKNOWN,MACFL-15475,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0395,UNKNOWN,5.33,UNKNOWN,MACFL-15476,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0367,UNKNOWN,5.33,UNKNOWN,MACFL-15477,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0404,UNKNOWN,5.33,UNKNOWN,MACFL-15478,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0324,UNKNOWN,5.33,UNKNOWN,MACFL-15479,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0401,UNKNOWN,5.33,UNKNOWN,MACFL-15480,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.031,UNKNOWN,5.33,UNKNOWN,MACFL-15481,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0316,UNKNOWN,5.33,UNKNOWN,MACFL-15482,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0328,UNKNOWN,5.33,UNKNOWN,MACFL-15483,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0301,UNKNOWN,5.33,UNKNOWN,MACFL-15484,MACFL,nep
158075,H,Central Valley Late-Fall,0.169,FORK,0.0546,UNKNOWN,5.33,UNKNOWN,MACFL-15485,MACFL,nep
158075,H,Central Valley Late-Fall,0.163,FORK,0.0488,UNKNOWN,5.33,UNKNOWN,MACFL-15486,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0368,UNKNOWN,5.33,UNKNOWN,MACFL-15487,MACFL,nep
158075,H,Central Valley Late-Fall,0.163,FORK,0.05,UNKNOWN,5.33,UNKNOWN,MACFL-15488,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0309,UNKNOWN,5.33,UNKNOWN,MACFL-15489,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0296,UNKNOWN,5.33,UNKNOWN,MACFL-15490,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0319,UNKNOWN,5.33,UNKNOWN,MACFL-15491,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0338,UNKNOWN,5.33,UNKNOWN,MACFL-15492,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0417,UNKNOWN,5.33,UNKNOWN,MACFL-15493,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0297,UNKNOWN,5.33,UNKNOWN,MACFL-15494,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0342,UNKNOWN,5.33,UNKNOWN,MACFL-15495,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0313,UNKNOWN,5.33,UNKNOWN,MACFL-15496,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0292,UNKNOWN,5.33,UNKNOWN,MACFL-15497,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0313,UNKNOWN,5.33,UNKNOWN,MACFL-15498,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0327,UNKNOWN,5.33,UNKNOWN,MACFL-15499,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0285,UNKNOWN,5.33,UNKNOWN,MACFL-15500,MACFL,nep
158075,H,Central Valley Late-Fall,0.167,FORK,0.047,UNKNOWN,5.33,UNKNOWN,MACFL-15501,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0458,UNKNOWN,5.33,UNKNOWN,MACFL-15502,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0331,UNKNOWN,5.33,UNKNOWN,MACFL-15503,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0441,UNKNOWN,5.33,UNKNOWN,MACFL-15504,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0307,UNKNOWN,5.33,UNKNOWN,MACFL-15505,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.0488,UNKNOWN,5.33,UNKNOWN,MACFL-15506,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0366,UNKNOWN,5.33,UNKNOWN,MACFL-15507,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0377,UNKNOWN,5.33,UNKNOWN,MACFL-15508,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0379,UNKNOWN,5.33,UNKNOWN,MACFL-15509,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0348,UNKNOWN,5.33,UNKNOWN,MACFL-15510,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0331,UNKNOWN,5.33,UNKNOWN,MACFL-15511,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0296,UNKNOWN,5.33,UNKNOWN,MACFL-15512,MACFL,nep
158075,H,Central Valley Late-Fall,0.166,FORK,0.0482,UNKNOWN,5.33,UNKNOWN,MACFL-15513,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.0591,UNKNOWN,5.33,UNKNOWN,MACFL-15514,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0399,UNKNOWN,5.33,UNKNOWN,MACFL-15515,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0438,UNKNOWN,5.33,UNKNOWN,MACFL-15516,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0312,UNKNOWN,5.33,UNKNOWN,MACFL-15517,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0364,UNKNOWN,5.33,UNKNOWN,MACFL-15518,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.029,UNKNOWN,5.33,UNKNOWN,MACFL-15519,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0408,UNKNOWN,5.33,UNKNOWN,MACFL-15520,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0335,UNKNOWN,5.33,UNKNOWN,MACFL-15521,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.03,UNKNOWN,5.33,UNKNOWN,MACFL-15522,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0299,UNKNOWN,5.33,UNKNOWN,MACFL-15523,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0292,UNKNOWN,5.33,UNKNOWN,MACFL-15524,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.03,UNKNOWN,5.33,UNKNOWN,MACFL-15525,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.0585,UNKNOWN,5.33,UNKNOWN,MACFL-15526,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0299,UNKNOWN,5.33,UNKNOWN,MACFL-15527,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0441,UNKNOWN,5.33,UNKNOWN,MACFL-15528,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0321,UNKNOWN,5.33,UNKNOWN,MACFL-15529,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0348,UNKNOWN,5.33,UNKNOWN,MACFL-15530,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.0423,UNKNOWN,5.33,UNKNOWN,MACFL-15531,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0329,UNKNOWN,5.33,UNKNOWN,MACFL-15532,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0338,UNKNOWN,5.33,UNKNOWN,MACFL-15533,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.051,UNKNOWN,5.33,UNKNOWN,MACFL-15534,MACFL,nep
