recovery_id,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments,recovery_project_reference,datacenter_reference
SOBI009-VR2-4308-2006,51.42263,-56.69905,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI009-VR2-5031-2007,51.42136,-56.6995,2007-09-26T21:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI009-VR2-5031-2008,51.42135,-56.6995,2008-07-30T12:39:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI009-VR2W-103118-2009,51.42135,-56.6995,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI009-VR2W-103118-2010,51.42136,-56.6995,2010-10-11T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI010-VR2-4309-2006,51.42908,-56.70842,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI010-VR2-5032-2007,51.42853,-56.70939,2007-09-26T21:17:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI010-VR2-5032-2008,51.42853,-56.70938,2008-07-30T15:37:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI010-VR2W-104381-2009,51.42853,-56.70938,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI010-VR2W-104381-2010,51.42853,-56.70939,2010-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI011-VR2-4287-2006,51.43677,-56.71663,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI011-VR2-5033-2007,51.43569,-56.71814,2007-09-26T21:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI011-VR2-5033-2008,51.4357,-56.71815,2008-07-30T12:54:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI011-VR2W-104382-2009,51.4357,-56.71815,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI011-VR2W-104382-2010,51.43569,-56.71814,2010-10-11T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI012-VR2-4311-2006,51.44392,-56.72697,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI012-VR2-5034-2007,51.44275,-56.728,2007-09-26T20:53:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI012-VR2-5034-2008,51.44275,-56.72802,2008-07-30T13:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI012-VR2W-104383-2010,51.44275,-56.728,2010-10-11T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI013-VR2-4312-2006,51.45105,-56.73537,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI013-VR2-5035-2007,51.45033,-56.73633,2007-09-26T20:42:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI013-VR2-5035-2008,51.45035,-56.73633,2008-07-30T13:17:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI013-VR2W-105268-2010,51.45033,-56.73633,2010-10-11T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI014-VR2W-103116-2008,51.45733,-56.74562,2008-07-30T13:26:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI014-VR2W-105269-2010,51.45733,-56.74561,2010-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI015-VR2-4314-2006,51.47681,-56.75172,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI015-VR2W-100702-2007,51.46494,-56.75386,2007-09-26T20:42:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI015-VR2W-100702-2008,51.46493,-56.75385,2008-07-30T13:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI015-VR2W-105270-2009,51.46493,-56.75385,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI015-VR2W-105270-2010,51.46494,-56.75386,2010-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI016-VR2W-100703-2007,51.47219,-56.76217,2007-09-26T19:36:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI016-VR2W-100703-2008,51.4722,-56.76218,2008-07-30T15:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI016-VR2W-105271-2009,51.4722,-56.76218,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI016-VR2W-105271-2010,51.47219,-56.76217,2010-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI017-VR2-4288-2006,51.47813,-56.77278,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI017-VR2W-100704-2007,51.47878,-56.77156,2007-09-26T21:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI017-VR2W-100704-2008,51.47878,-56.77157,2008-07-30T15:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI017-VR2W-105272-2009,51.47878,-56.77157,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI017-VR2W-109521-2010,51.47878,-56.77156,2010-10-15T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI018-VR2W-100705-2007,51.48375,-56.78253,2007-09-26T19:47:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI018-VR2W-105273-2009,51.48375,-56.78252,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI018-VR2W-109523-2010,51.48375,-56.78253,2010-10-15T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI019-VR2-4290-2006,51.48861,-56.79361,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI019-VR2W-100710-2008,51.4886,-56.79362,2008-07-30T14:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI019-VR2W-105274-2009,51.4886,-56.73962,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI019-VR2W-105274-2010,51.48861,-56.79361,2010-10-15T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI020-VR2-10317-2008,51.48748,-56.80028,2008-07-30T14:15:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI020-VR2-4291-2006,51.48747,-56.80161,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI020-VR2W-105275-2009,51.48748,-56.80028,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI020-VR2W-105275-2010,51.48747,-56.80161,2010-10-15T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI021-VR2-4292-2006,51.49027,-56.8087,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI021-VR2W-100708-2007,51.49064,-56.80906,2007-09-26T17:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI021-VR2W-105276-2009,51.49065,-56.80905,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI021-VR2W-105276-2010,51.49064,-56.80906,2010-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI022-VR2-4293-2006,51.48936,-56.81408,2006-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI022-VR2W-103118-2008,51.48935,-56.81407,2008-07-30T14:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI022-VR2W-105277-2009,51.48935,-56.81407,2009-07-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI022-VR2W-105277-2010,51.48936,-56.81408,2010-10-12T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SOBI019-VR2W-100706-2007,51.48861,-56.79361,2007-09-26T03:00:00Z,PRESUMED_LOST,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX001-100702-1,51.3766,-56.61601,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX015-105270-1,51.44192,-56.73324,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX016-105271-1,51.44649,-56.74176,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX018-109523-1,51.45588,-56.75844,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX025-105276-1,51.47942,-56.80098,2011-08-22T16:57:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX026-105277-1,51.484,-56.80958,2011-08-22T17:16:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX023-250011-1,51.47364,-56.79105,2012-06-21T13:42:14Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX002-100703-1,51.38138,-56.62394,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX021-250012-1,51.46785,-56.78056,2012-06-21T14:01:39Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX004-109520-1,51.39083,-56.64088,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX005-101319-1,51.39552,-56.64926,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX006-101928-1,51.4003,-56.65787,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX007-103116-1,51.4048,-56.6652,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX008-103117-1,51.40919,-56.67447,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX009-103118-1,51.41399,-56.68259,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX010-104381-1,51.4186,-56.69094,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX019-105274-1,51.46065,-56.76716,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX020-105275-1,51.4651,-56.77526,2011-08-19T16:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX011-104382-1,51.42343,-56.69962,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX012-104383-1,51.42807,-56.70799,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX013-105268-1,51.43266,-56.71619,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX014-105269-1,51.43737,-56.72495,2011-08-17T13:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX014-105269-2,51.43732,-56.7256,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX001-100702-2,51.37704,-56.61551,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX002-100703-2,51.38194,-56.6234,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX003-100708-2,51.38696,-56.63159,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX004-109520-2,51.39056,-56.64055,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX005-101319-2,51.39592,-56.64834,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX010-104381-2,51.41872,-56.69033,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX006-101928-2,51.40052,-56.6572,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX007-103116-2,51.40525,-56.66431,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX008-103117-2,51.40959,-56.6732,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX009-103118-2,51.41446,-56.68113,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX025-105276-2,51.47971,-56.80137,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX026-105277-2,51.48399,-56.80928,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODNL-250242-1,51.37181,-56.74423,2013-08-07T12:02:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODLB-250234-1,51.46088,-56.8139,2013-08-07T13:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX011-104382-2,51.42381,-56.69896,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX012-104383-2,51.4288,-56.70702,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX015-105270-2,51.44216,-56.73393,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX013-105268-2,51.43373,-56.71538,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODNL-VR4-250169-2,51.37101,-56.74597,2014-10-06T16:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX-PODLB-VR4-250217-2,51.45895,-56.81535,2014-05-22T03:00:00Z,LOST_AND_FOUND,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX016-105271-2,51.44724,-56.7414,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX017-120019-2,51.45195,-56.75031,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX018-109523-2,51.45601,-56.75839,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX019-105274-2,51.46136,-56.76765,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX020-105275-2,51.4651,-56.77605,2012-08-23T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX001-VR2W-120023-3,51.37704,-56.61551,2013-08-23T16:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX002-VR2W-100703-3,51.38194,-56.6234,2013-08-23T16:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX003-VR2W-100708-3,51.38696,-56.63159,2013-08-23T19:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX004-VR2W-109520-3,51.39056,-56.64055,2013-08-23T16:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX005-VR2W-101319-3,51.39592,-56.64834,2013-08-23T16:47:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX006-VR2W-101928-3,51.40052,-56.6572,2013-08-23T16:56:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX007-VR2W-103116-3,51.40525,-56.66431,2013-08-23T18:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX008-VR2W-103117-3,51.40959,-56.6732,2013-08-23T17:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX009-VR2W-103118-3,51.41446,-56.68113,2013-08-23T18:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX010-VR2W-104381-3,51.41872,-56.69033,2013-08-23T17:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX011-VR2W-104382-3,51.42381,-56.69896,2013-08-24T16:17:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX012-VR2W-104383-3,51.4288,-56.70702,2013-08-24T17:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX013-VR2W-105268-3,51.43373,-56.71538,2013-08-24T17:52:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX014-VR2W-105269-3,51.43732,-56.7256,2013-08-24T18:02:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX015-VR2W-105270-3,51.44216,-56.73393,2013-08-24T15:51:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX016-VR2W-105271-3,51.44724,-56.7414,2013-08-24T14:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX017-VR2W-120019-3,51.45195,-56.75031,2013-08-24T14:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX018-VR2W-109523-3,51.45601,-56.75839,2013-08-24T14:31:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX019-VR2W-105274-3,51.46136,-56.76765,2013-08-24T14:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX020-VR2W-105275-3,51.4651,-56.77605,2013-08-24T14:52:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX025-VR2W-105277-3,51.47971,-56.80137,2013-08-24T15:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX026-VR2W-100702-3,51.48399,-56.80928,2013-08-26T15:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX006-Minilogger-350883-3,51.40052,-56.6572,2013-08-23T16:56:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX019-Minilogger-350881-3,51.46136,-56.76765,2013-08-24T14:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX001-VR2W-120023-4,51.37704,-56.61551,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX002-VR2W-100703-4,51.38194,-56.6234,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX003-VR2W-100708-4,51.38696,-56.63159,2014-10-29T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX004-VR2W-109520-4,51.39056,-56.64055,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX005-VR2W-101319-4,51.39592,-56.64834,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX006-VR2W-101928-4,51.40052,-56.6572,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX007-VR2W-103116-4,51.40525,-56.66431,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX009-VR2W-103118-4,51.41446,-56.68113,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX010-VR2W-104381-4,51.41872,-56.69033,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX012-VR2W-104383-4,51.4288,-56.70702,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX013-VR2W-105268-4,51.43373,-56.71538,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX014-VR2W-105269-4,51.43732,-56.7256,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX015-VR2W-105270-4,51.44216,-56.73393,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX016-VR2W-105271-4,51.44724,-56.7414,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX017-VR2W-120019-4,51.45195,-56.75031,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX020-VR2W-105275-4,51.4651,-56.77605,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX023-VR2W-124880-4,51.47486,-56.79216,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX025-VR2W-105277-4,51.47971,-56.80137,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
SBX026-VR2W-100702-4,51.48399,-56.80928,2014-08-25T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB17-2016-VR2W-120004,47.9199267,-65.3039883,2016-09-20T15:27:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
ASF-CB18-2016-VR2AR-545728,47.926345,-65.3101067,2016-09-20T15:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ASF,OTN-Global
